,satisfaction,gender,customer_type,age,travel_type,class,distance,seat_comfort,dep_val_time_convenient,food_drink,gate,wifi_service,entertainment,online_support,online_booking_service,onboard_service,leg_room_service,baggage_handling,checkin_service,cleanliness,online_boarding,departure_delay_minutes,arrival_delay_minutes
73972,neutral or dissatisfied,Male,Loyal Customer,58,Business travel,Business,576,2,5,3,5,3,3,3,2,2,2,2,2,2,2,34,31.0
73973,satisfied,Female,Loyal Customer,55,Business travel,Business,3837,5,5,5,5,4,4,5,2,2,2,2,4,2,3,6,11.0
73974,neutral or dissatisfied,Female,Loyal Customer,52,Business travel,Business,2597,2,4,4,4,5,3,3,2,2,2,2,3,2,1,0,0.0
73975,neutral or dissatisfied,Female,Loyal Customer,50,Business travel,Business,584,2,1,1,1,1,3,4,2,2,2,2,1,2,4,77,59.0
73976,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Business,581,2,4,4,4,5,4,3,2,2,2,2,4,2,1,52,32.0
73977,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Business,2257,2,4,1,1,4,4,3,2,2,2,2,1,2,2,0,0.0
73978,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Business,1316,2,2,3,3,2,2,2,2,1,1,3,3,3,2,24,11.0
73979,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,4689,2,4,4,4,2,2,2,2,4,2,3,4,3,2,9,0.0
73980,satisfied,Female,Loyal Customer,53,Business travel,Business,2414,3,3,3,3,3,2,3,2,2,2,2,4,2,3,0,0.0
73981,satisfied,Female,Loyal Customer,52,Business travel,Business,2935,5,5,5,5,3,4,5,2,2,2,2,5,2,5,22,26.0
73982,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Business,592,2,2,2,2,5,3,4,2,2,2,2,1,2,2,0,0.0
73983,neutral or dissatisfied,Male,Loyal Customer,44,Business travel,Business,3331,2,4,4,4,2,2,2,1,4,4,4,2,1,2,267,255.0
73984,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Business,583,2,5,5,5,4,4,4,2,2,2,2,3,2,2,0,0.0
73985,neutral or dissatisfied,Male,Loyal Customer,34,Business travel,Business,2561,2,3,4,3,3,3,3,2,2,2,2,3,2,4,0,0.0
73986,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,1693,2,3,3,3,2,2,2,2,1,3,3,3,4,2,0,0.0
73987,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Business,3694,2,1,1,1,2,2,2,2,2,5,4,3,4,2,35,38.0
73988,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Business,2229,2,5,2,5,2,2,2,1,3,3,4,2,1,2,140,171.0
73989,neutral or dissatisfied,Male,Loyal Customer,22,Business travel,Business,3210,2,1,1,1,2,2,2,2,1,1,3,4,3,2,0,0.0
73990,satisfied,Male,Loyal Customer,52,Business travel,Business,549,2,4,2,2,4,4,4,2,2,2,2,3,2,4,4,0.0
73991,neutral or dissatisfied,Female,Loyal Customer,49,Business travel,Business,574,2,5,5,5,4,3,3,2,2,2,2,4,2,3,0,4.0
73992,satisfied,Female,Loyal Customer,40,Business travel,Business,3541,3,3,2,3,2,5,4,2,2,2,2,5,2,5,0,0.0
73993,satisfied,Female,Loyal Customer,33,Business travel,Business,3915,5,5,5,5,2,1,2,2,2,2,2,4,2,3,0,0.0
73994,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,4000,2,1,3,1,2,2,2,2,1,1,4,2,3,2,0,0.0
73995,neutral or dissatisfied,Male,Loyal Customer,20,Business travel,Business,2998,2,3,3,3,2,2,2,2,3,3,4,1,4,2,0,32.0
73996,neutral or dissatisfied,Female,Loyal Customer,53,Business travel,Business,563,2,1,1,1,5,3,4,2,2,2,2,1,2,3,24,19.0
73997,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Business,2874,2,4,4,4,3,2,2,2,2,2,2,3,2,2,0,0.0
73998,satisfied,Male,Loyal Customer,45,Business travel,Business,569,4,4,4,4,3,4,4,2,2,2,2,3,2,4,7,0.0
73999,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,3048,2,5,5,5,4,3,4,2,2,2,2,4,2,3,36,37.0
74000,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,577,2,2,2,2,2,2,3,2,2,2,2,1,2,3,0,0.0
74001,satisfied,Female,Loyal Customer,30,Business travel,Business,3248,3,3,3,3,2,2,2,2,5,2,5,3,4,2,0,0.0
74002,satisfied,Female,Loyal Customer,37,Business travel,Business,2935,3,3,3,3,2,4,4,2,2,2,2,5,2,4,29,27.0
74003,neutral or dissatisfied,Female,Loyal Customer,34,Business travel,Business,2925,2,1,1,1,3,2,2,2,2,2,2,3,2,2,25,6.0
74004,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Business,4201,2,5,4,5,2,2,2,2,4,2,4,3,4,2,14,18.0
74005,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,566,2,4,4,4,3,3,3,2,2,2,2,3,2,4,0,16.0
74006,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Business,4099,2,2,2,2,2,2,2,2,1,3,4,3,3,2,0,8.0
74007,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,3314,2,4,4,4,2,2,2,2,1,3,4,1,4,2,0,0.0
74008,satisfied,Male,Loyal Customer,56,Business travel,Business,565,5,5,5,5,4,4,4,2,2,2,2,5,2,5,0,0.0
74009,satisfied,Male,Loyal Customer,55,Business travel,Business,587,2,2,2,2,5,4,4,2,2,2,2,4,2,5,12,6.0
74010,satisfied,Female,Loyal Customer,52,Business travel,Business,2756,5,5,5,5,5,4,4,2,2,2,2,3,2,4,0,0.0
74011,neutral or dissatisfied,Female,Loyal Customer,72,Business travel,Business,1907,2,3,3,3,1,4,4,2,2,2,2,2,2,1,2,16.0
74012,neutral or dissatisfied,Male,Loyal Customer,60,Business travel,Business,3595,2,3,3,3,5,3,4,2,2,2,2,1,2,2,0,0.0
74013,neutral or dissatisfied,Female,Loyal Customer,46,Business travel,Business,2554,2,5,5,5,2,4,4,2,2,2,2,4,2,4,0,0.0
74014,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Business,2457,2,4,1,4,1,3,3,2,2,2,2,2,2,3,9,2.0
74015,satisfied,Male,Loyal Customer,33,Business travel,Business,1379,5,5,5,5,2,2,2,2,3,3,3,5,1,2,0,0.0
74017,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,3351,2,3,3,3,2,2,2,2,3,1,3,1,3,2,1,36.0
74018,satisfied,Female,Loyal Customer,54,Business travel,Business,565,2,2,2,2,3,5,4,2,2,2,2,5,2,4,1,0.0
74019,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,2692,2,1,1,1,2,2,2,2,4,4,3,4,2,2,0,40.0
74020,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,1726,2,3,5,3,2,2,2,2,1,1,3,3,3,2,0,0.0
74021,satisfied,Female,Loyal Customer,42,Business travel,Eco,554,2,3,2,2,5,4,2,2,2,2,2,4,2,2,0,0.0
74022,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Eco,353,2,3,3,3,1,4,4,2,2,2,2,2,2,1,0,0.0
74023,satisfied,Male,Loyal Customer,42,Business travel,Eco,2889,2,5,5,5,2,2,2,2,3,5,4,2,5,2,0,0.0
74024,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,1605,2,2,2,2,2,2,2,2,4,4,3,1,4,2,21,8.0
74025,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,2250,2,5,5,5,2,2,2,2,2,3,4,4,4,2,0,0.0
74026,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Eco,871,2,5,5,5,4,4,4,2,2,2,2,3,2,4,0,0.0
74027,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Eco,2505,2,4,4,4,1,2,3,2,2,2,2,2,2,4,43,27.0
74028,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,1935,2,5,5,5,2,2,2,2,4,4,2,1,3,2,0,0.0
74029,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,2272,2,3,3,3,2,2,2,2,4,2,3,1,3,2,0,0.0
74030,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Eco,2608,2,3,3,3,2,2,2,4,2,4,4,2,3,2,122,195.0
74031,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,2240,2,3,3,3,2,2,2,2,2,5,4,1,4,2,0,0.0
74032,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,2500,2,5,5,5,2,2,2,2,3,1,2,3,4,2,1,0.0
74033,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,3408,2,1,1,1,2,2,2,2,2,4,1,4,2,2,5,0.0
74034,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco Plus,1612,2,1,1,1,3,4,3,2,2,2,2,1,2,3,3,32.0
74035,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco Plus,1312,2,4,4,4,2,4,3,2,2,2,2,3,2,3,0,0.0
74036,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2555,2,5,2,2,2,2,2,2,1,3,3,4,3,2,3,2.0
74037,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco Plus,2153,2,4,4,4,2,2,2,2,1,3,3,2,3,2,0,14.0
74038,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2484,2,3,5,3,2,2,2,2,3,4,2,1,3,2,0,0.0
74039,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2511,2,1,1,1,2,2,2,2,3,2,3,1,4,2,0,0.0
74040,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2054,2,1,1,1,2,2,2,2,1,1,3,4,3,2,118,121.0
74041,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,1547,2,5,5,5,2,2,2,2,1,3,3,3,3,2,45,39.0
74042,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,1249,2,1,1,1,2,2,2,2,2,1,4,3,4,2,10,0.0
74043,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco Plus,409,2,3,3,3,2,4,4,2,2,2,2,3,2,4,0,0.0
74044,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,1461,2,3,5,5,2,2,2,2,1,2,4,2,3,2,0,0.0
74045,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,1151,2,4,5,4,2,2,2,2,2,2,2,3,3,2,0,0.0
74046,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Business,576,2,4,4,4,5,2,3,2,2,2,2,2,2,4,29,15.0
74047,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,547,2,1,1,1,1,3,4,2,2,2,2,3,2,1,18,30.0
74048,neutral or dissatisfied,Female,Loyal Customer,63,Business travel,Business,568,2,5,3,5,1,2,3,2,2,2,2,1,2,3,0,11.0
74049,satisfied,Female,Loyal Customer,50,Business travel,Business,3381,1,1,1,1,4,5,5,2,2,2,2,3,2,5,0,0.0
74050,neutral or dissatisfied,Male,Loyal Customer,66,Business travel,Business,3928,2,5,5,5,1,3,3,2,2,2,2,2,2,3,19,16.0
74051,satisfied,Male,Loyal Customer,42,Business travel,Business,1623,4,4,4,4,2,5,5,2,2,2,2,3,2,4,0,6.0
74052,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,3533,2,2,2,2,2,2,2,4,1,4,3,2,2,2,189,174.0
74053,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,4694,2,2,5,2,2,2,2,2,1,4,3,1,3,2,0,5.0
74054,neutral or dissatisfied,Male,Loyal Customer,15,Business travel,Business,2593,2,2,2,2,2,2,2,2,2,2,3,1,4,2,0,0.0
74055,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,2158,2,3,3,3,3,3,3,2,2,2,2,4,2,2,0,0.0
74056,satisfied,Female,Loyal Customer,50,Business travel,Business,3210,4,3,4,4,3,4,5,2,2,2,2,3,2,3,0,0.0
74057,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,1876,2,5,5,5,2,3,3,2,2,2,2,1,2,2,7,12.0
74058,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Business,4021,2,4,3,4,1,3,3,2,2,2,2,4,2,4,0,0.0
74059,satisfied,Male,Loyal Customer,33,Business travel,Business,4657,2,2,2,2,2,2,2,2,5,5,5,5,4,2,62,50.0
74060,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Business,563,2,2,2,2,1,2,2,2,2,2,2,2,2,1,30,14.0
74061,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,1595,2,5,5,5,2,2,2,2,3,2,3,1,3,2,0,0.0
74062,neutral or dissatisfied,Male,Loyal Customer,26,Business travel,Business,5012,2,3,1,3,2,2,2,2,3,3,4,3,4,2,10,16.0
74063,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Business,2544,2,3,3,3,1,3,3,2,2,2,2,4,2,4,0,0.0
74064,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,2038,2,4,4,4,5,4,4,2,2,2,2,3,2,4,15,17.0
74065,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Business,2712,2,1,3,1,3,3,4,2,2,2,2,3,2,1,52,54.0
74066,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,1944,2,3,3,3,2,2,2,2,3,1,3,2,4,2,0,3.0
74067,neutral or dissatisfied,Female,Loyal Customer,8,Business travel,Business,3370,2,1,2,2,2,2,2,2,3,5,3,4,4,2,4,3.0
74068,satisfied,Female,Loyal Customer,31,Business travel,Business,3964,4,4,5,4,2,2,2,2,1,2,3,3,4,2,4,0.0
74069,satisfied,Male,Loyal Customer,52,Business travel,Business,559,2,1,2,2,1,2,3,2,2,2,2,4,2,4,104,94.0
74070,neutral or dissatisfied,Male,Loyal Customer,52,Business travel,Business,3359,2,1,1,1,2,3,4,2,2,2,2,1,2,3,0,9.0
74071,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Business,2650,2,2,2,2,3,4,3,2,2,2,2,2,2,1,26,28.0
74072,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,3509,2,5,5,5,2,2,2,2,4,4,3,4,3,2,0,0.0
74073,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Business,551,2,5,5,5,3,4,3,2,2,2,2,1,2,4,0,0.0
74074,satisfied,Male,Loyal Customer,47,Business travel,Business,540,1,1,1,1,2,5,5,2,2,2,2,5,2,4,3,0.0
74075,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,3127,2,5,1,5,5,2,3,2,2,2,2,2,2,2,2,0.0
74076,satisfied,Female,Loyal Customer,37,Business travel,Business,1559,1,1,1,1,1,3,5,2,2,2,2,1,2,3,0,0.0
74077,neutral or dissatisfied,Female,Loyal Customer,34,Business travel,Business,1728,2,1,1,1,2,4,3,2,2,2,2,3,2,3,0,0.0
74078,neutral or dissatisfied,Female,Loyal Customer,28,Business travel,Business,3143,2,4,4,4,2,2,2,2,2,1,4,2,3,2,0,0.0
74079,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Business,3761,2,4,4,4,1,4,3,2,2,2,2,1,2,4,41,50.0
74080,satisfied,Male,Loyal Customer,41,Business travel,Business,2266,5,5,5,5,2,1,1,2,2,2,2,1,2,3,0,0.0
74081,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Business,2305,2,2,2,2,2,2,2,1,3,3,4,2,3,2,142,138.0
74082,neutral or dissatisfied,Male,Loyal Customer,27,Business travel,Business,2527,2,3,3,3,2,2,2,2,3,4,4,1,4,2,0,0.0
74083,satisfied,Female,Loyal Customer,44,Business travel,Business,2213,1,1,1,1,5,4,4,2,2,2,2,3,2,4,0,5.0
74084,satisfied,Male,Loyal Customer,42,Business travel,Business,508,5,5,5,5,5,4,5,2,2,2,2,3,2,5,0,0.0
74085,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,2032,2,5,2,5,2,2,2,2,1,4,3,1,3,2,0,0.0
74086,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,1970,2,5,5,5,2,2,2,2,1,4,4,1,4,2,0,2.0
74087,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,512,2,4,4,4,1,4,4,2,2,2,2,4,2,4,0,8.0
74088,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Business,3370,2,1,1,1,1,4,3,2,2,2,2,2,2,4,0,0.0
74089,satisfied,Male,Loyal Customer,59,Business travel,Business,530,4,4,4,4,3,5,5,2,2,2,2,3,2,4,18,33.0
74090,neutral or dissatisfied,Female,Loyal Customer,53,Business travel,Business,530,2,4,4,4,4,4,4,2,2,2,2,2,2,1,0,1.0
74091,neutral or dissatisfied,Female,Loyal Customer,42,Business travel,Business,503,2,3,4,4,3,4,4,2,2,2,2,4,2,3,0,0.0
74092,neutral or dissatisfied,Male,Loyal Customer,27,Business travel,Business,1366,2,1,1,1,2,2,2,2,3,1,3,3,4,2,79,59.0
74093,neutral or dissatisfied,Female,Loyal Customer,58,Business travel,Business,2167,2,3,3,3,5,4,3,2,2,2,2,3,2,2,0,0.0
74094,neutral or dissatisfied,Male,Loyal Customer,56,Business travel,Business,2421,2,2,2,2,3,4,3,2,2,2,2,1,2,1,1,7.0
74095,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,1946,2,2,2,2,2,3,3,2,2,2,2,2,2,4,102,90.0
74096,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,1516,2,1,1,1,2,2,2,2,2,5,3,1,2,2,0,0.0
74097,neutral or dissatisfied,Male,Loyal Customer,21,Business travel,Business,4841,2,4,4,4,2,2,2,2,1,1,4,2,4,2,0,0.0
74098,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Business,1675,2,2,2,2,4,3,3,2,2,2,2,3,2,3,0,0.0
74099,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Business,1694,2,1,1,1,2,2,2,2,2,1,3,4,3,2,0,17.0
74100,neutral or dissatisfied,Female,Loyal Customer,11,Business travel,Business,2136,2,4,4,4,2,2,2,2,2,5,4,2,4,2,72,62.0
74101,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Business,3083,2,5,5,5,5,4,3,2,2,2,2,1,2,3,0,14.0
74102,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,1615,2,4,5,5,2,2,2,2,4,1,3,2,4,2,0,0.0
74103,satisfied,Male,Loyal Customer,31,Business travel,Business,4557,1,1,1,1,2,2,2,2,1,3,2,4,1,2,0,5.0
74104,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,2448,2,3,3,3,1,4,3,2,2,2,2,1,2,4,0,0.0
74105,satisfied,Male,Loyal Customer,50,Business travel,Business,3011,1,1,1,1,2,5,4,2,2,2,2,4,2,4,51,45.0
74106,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,3862,2,3,3,3,4,4,3,2,2,2,2,3,2,4,24,22.0
74107,neutral or dissatisfied,Female,Loyal Customer,36,Business travel,Business,3690,2,1,2,2,3,4,3,2,2,2,2,1,2,2,0,0.0
74108,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,508,2,1,1,1,4,4,3,2,2,2,2,2,2,2,33,28.0
74109,neutral or dissatisfied,Female,Loyal Customer,24,Business travel,Business,5135,2,4,4,4,2,2,2,2,2,3,4,1,3,2,0,0.0
74110,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Business,2374,2,5,5,5,1,4,4,2,2,2,2,4,2,3,0,0.0
74111,satisfied,Male,Loyal Customer,51,Business travel,Business,2630,2,2,2,2,4,4,4,2,2,2,2,4,2,4,0,0.0
74112,neutral or dissatisfied,Male,Loyal Customer,24,Business travel,Business,4628,2,4,4,4,2,2,2,2,3,2,3,3,3,2,0,0.0
74113,satisfied,Male,Loyal Customer,44,Business travel,Business,3544,4,4,4,4,5,4,5,2,2,2,2,4,2,3,0,0.0
74114,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Business,3488,2,5,5,5,3,4,4,2,2,2,2,2,2,2,76,60.0
74115,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,506,2,5,5,5,5,3,3,2,2,2,2,4,2,3,73,62.0
74116,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,4342,2,4,4,4,2,2,2,2,2,3,4,1,4,2,30,74.0
74117,satisfied,Male,Loyal Customer,41,Business travel,Eco,2196,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0.0
74118,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2639,2,5,5,5,2,2,2,2,3,3,4,1,4,2,0,0.0
74119,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,1664,2,3,3,3,2,2,2,2,4,4,4,3,3,2,0,0.0
74120,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2081,2,4,4,4,2,2,2,2,3,3,4,1,4,2,0,18.0
74121,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,3973,2,1,3,3,2,2,2,2,2,2,2,3,3,2,2,0.0
74122,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,3044,2,4,4,4,2,2,2,2,4,2,2,1,3,2,29,27.0
74123,satisfied,Male,Loyal Customer,40,Business travel,Eco Plus,2458,2,4,4,4,2,2,2,2,1,5,3,1,3,2,0,0.0
74124,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2874,2,1,1,1,2,2,2,2,2,2,4,4,3,2,0,0.0
74125,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,2405,2,3,3,3,2,2,2,2,1,1,2,1,2,2,26,32.0
74126,satisfied,Male,Loyal Customer,40,Business travel,Eco,1903,2,3,3,3,2,2,2,3,2,3,5,2,1,2,11,3.0
74127,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2254,2,1,1,1,2,2,2,2,1,5,2,4,3,2,6,11.0
74128,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,1739,2,5,5,5,2,2,2,2,1,4,4,3,3,2,0,0.0
74129,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,1614,2,3,3,3,2,2,2,2,3,4,3,1,4,2,22,39.0
74130,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2488,2,2,2,2,2,2,2,2,1,2,4,2,4,2,0,2.0
74131,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco Plus,2017,2,4,1,4,2,2,2,2,2,3,4,3,4,2,51,45.0
74132,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,2159,2,5,5,5,2,2,2,2,2,3,3,1,3,2,0,0.0
74133,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco Plus,2000,2,5,5,5,2,2,2,2,1,2,4,1,4,2,5,9.0
74134,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1999,2,4,4,4,2,2,2,2,3,3,3,4,3,2,0,0.0
74135,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1253,2,4,4,4,2,2,2,2,4,4,3,4,3,2,0,0.0
74136,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1792,2,4,4,4,2,2,2,2,2,4,3,2,4,2,40,34.0
74137,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,1952,2,3,3,3,2,2,2,2,2,2,4,2,3,2,0,0.0
74138,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1746,2,5,5,5,2,2,2,2,1,4,3,3,4,2,0,8.0
74139,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,1461,2,5,5,5,2,2,2,2,4,2,4,4,4,2,7,0.0
74140,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1569,2,3,3,3,2,2,2,2,2,3,4,1,3,2,0,0.0
74141,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Eco,1344,2,4,4,4,2,2,2,2,3,5,4,2,4,2,0,0.0
74142,satisfied,Male,Loyal Customer,40,Business travel,Eco,1501,2,1,1,1,2,2,2,2,1,1,1,5,3,2,0,10.0
74143,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Business,1560,2,3,3,3,2,2,2,2,4,5,4,4,4,2,0,9.0
74144,satisfied,Female,Loyal Customer,44,Business travel,Business,504,5,5,4,5,3,5,1,2,2,2,2,4,2,4,0,0.0
74145,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Business,5818,2,3,2,3,2,2,2,4,2,3,3,2,2,2,238,219.0
74146,neutral or dissatisfied,Female,Loyal Customer,20,Business travel,Business,1919,2,4,1,4,2,2,2,2,2,1,4,3,4,2,79,88.0
74147,neutral or dissatisfied,Female,Loyal Customer,18,Business travel,Business,2194,2,1,1,1,2,2,2,2,3,3,3,3,4,2,10,12.0
74148,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Business,502,2,2,3,3,4,4,4,2,2,2,2,2,2,4,0,0.0
74149,satisfied,Female,Loyal Customer,25,Business travel,Business,3903,5,5,5,5,2,2,2,2,5,1,2,1,3,2,0,0.0
74150,neutral or dissatisfied,Female,Loyal Customer,14,Business travel,Business,4845,2,1,1,1,2,2,2,2,3,2,3,2,4,2,1,0.0
74151,satisfied,Female,Loyal Customer,57,Business travel,Business,2078,5,5,5,5,2,5,5,2,2,2,2,3,2,5,12,4.0
74152,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Business,1527,2,5,5,5,2,4,4,2,2,2,2,1,2,3,0,0.0
74153,neutral or dissatisfied,Female,Loyal Customer,30,Business travel,Business,4367,2,3,3,3,2,2,2,2,3,3,4,4,4,2,38,38.0
74154,neutral or dissatisfied,Male,Loyal Customer,66,Business travel,Business,3247,2,1,1,1,3,3,4,2,2,2,2,3,2,4,0,0.0
74155,neutral or dissatisfied,Female,Loyal Customer,66,Business travel,Business,2287,2,4,4,4,3,4,4,2,2,2,2,2,2,3,53,37.0
74156,neutral or dissatisfied,Female,Loyal Customer,66,Business travel,Business,490,2,2,2,2,3,3,2,2,2,2,2,3,2,4,0,0.0
74157,satisfied,Female,Loyal Customer,60,Business travel,Business,1859,2,2,4,2,4,4,4,2,2,2,2,3,2,5,6,2.0
74158,neutral or dissatisfied,Female,Loyal Customer,58,Business travel,Business,515,2,2,4,2,4,4,3,2,2,2,2,2,2,4,0,0.0
74159,satisfied,Male,Loyal Customer,49,Business travel,Business,1649,2,2,2,2,2,4,4,2,2,2,2,3,2,5,8,20.0
74160,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Business,3771,2,2,2,2,2,3,4,2,2,2,2,1,2,4,0,0.0
74161,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Business,3114,2,3,3,3,3,3,4,2,2,2,2,2,2,3,128,115.0
74162,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Business,490,2,4,5,4,3,4,4,2,2,2,2,3,2,2,52,55.0
74163,neutral or dissatisfied,Female,Loyal Customer,51,Business travel,Business,1976,2,5,5,5,3,3,4,2,2,2,2,4,2,2,0,0.0
74164,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,2993,2,4,5,5,2,2,2,2,4,1,3,4,3,2,0,0.0
74165,neutral or dissatisfied,Female,Loyal Customer,43,Business travel,Business,1851,2,5,5,5,4,3,3,2,2,2,2,1,2,4,0,0.0
74166,satisfied,Male,Loyal Customer,41,Business travel,Business,2426,3,3,3,3,3,5,4,2,2,2,2,5,2,5,1,2.0
74167,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Business,491,2,1,1,1,1,4,3,2,2,2,2,3,2,1,0,0.0
